Transaction_ID,Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Cost,Profit,Payment_Method,Invoice_Status,Discount_Applied (%),Tax (%),Net_Profit,Sales_Rep
TXN00489,30-04-2023,CUST6065,Consumer,North,Germany,Furniture,Desk,13,11.02,143.26,97.16,46.1,UPI,Overdue,14.44,7.26,36.58,Bob
TXN00490,28-12-2023,CUST6235,Corporate,East,Germany,Office Supplies,Stapler,13,251.08,3264.04,2262.21,1001.83,Credit Card,Overdue,10.08,9.2,817.97,Bob
TXN00491,18-07-2023,CUST2574,Consumer,North,UK,Furniture,Chair,14,390.18,5462.52,4601.56,860.96,Wallet,Paid,8.77,5.5,742.25,Eve
TXN00492,18-02-2023,CUST6408,Corporate,South,UK,Electronics,Tablet,18,323.09,5815.62,3631.47,2184.15,Net Banking,Overdue,5.93,8.45,1881.01,Charlie
TXN00493,25-06-2023,CUST9273,SMB,North,Germany,Furniture,Table,3,249.39,748.17,566.56,181.61,Cash,Paid,5.34,16.84,142.96,Diana
TXN00494,30-06-2023,CUST3790,Consumer,West,Germany,Electronics,Tablet,13,34.16,444.08,300.75,143.33,UPI,Overdue,5.2,10.01,122.28,Diana
TXN00495,14-08-2023,CUST4636,SMB,West,USA,Office Supplies,Stapler,9,466.85,4201.65,3602.76,598.89,UPI,Overdue,8.74,11.03,486.26,Eve
TXN00496,11-01-2023,CUST7240,Corporate,South,UK,Office Supplies,Pen,7,487.48,3412.36,3046.15,366.21,Net Banking,Overdue,13.62,16.43,264.36,Charlie
TXN00497,18-10-2023,CUST4483,SMB,North,India,Office Supplies,Notebook,3,114.21,342.63,215.55,127.08,Wallet,Paid,9.19,5.72,108.8,Bob
TXN00498,07-07-2023,CUST1229,Consumer,East,USA,Furniture,Desk,4,267.41,1069.64,662.98,406.66,Credit Card,Overdue,9.56,9.62,332.4,Eve
TXN00499,12-12-2023,CUST8397,SMB,West,USA,Electronics,Laptop,15,331.2,4968,3040.11,1927.89,Cash,Overdue,17.39,16.58,1328.57,Charlie
TXN00500,29-05-2023,CUST9001,Corporate,East,USA,Furniture,Table,6,421.03,2526.18,2180.44,345.74,Credit Card,Paid,13.43,9.34,271.35,Charlie
TXN00501,07-12-2023,CUST3311,Corporate,South,UK,Furniture,Chair,16,295.44,4727.04,3805.91,921.13,UPI,Paid,14.55,16.31,658.73,Eve
TXN00502,06-02-2023,CUST1838,SMB,North,Germany,Electronics,Smartwatch,6,34.01,204.06,157.5,46.56,Cash,Paid,10.83,8.69,37.91,Charlie
TXN00503,04-08-2023,CUST4673,Consumer,East,India,Office Supplies,Envelope,8,373.43,2987.44,2397.63,589.81,UPI,Paid,2.52,6.69,536.48,Alice
TXN00504,14-03-2023,CUST3970,Consumer,East,USA,Furniture,Desk,3,305.11,915.33,637.71,277.62,Cash,Pending,1.42,13.59,236.48,Bob
TXN00505,23-07-2023,CUST1804,Enterprise,East,Germany,Electronics,Smartphone,17,221.67,3768.39,2298.35,1470.04,Cash,Pending,4.2,15.26,1193.39,Charlie
TXN00506,04-08-2023,CUST6077,Enterprise,West,India,Furniture,Chair,1,17.18,17.18,15.06,2.12,Wallet,Overdue,12.92,8.03,1.7,Alice
TXN00507,24-09-2023,CUST9014,Corporate,East,Germany,Office Supplies,Pen,3,91.06,273.18,164.1,109.08,UPI,Overdue,18.12,5.72,84.21,Charlie
TXN00508,08-02-2023,CUST4787,SMB,North,USA,Electronics,Smartphone,16,331.72,5307.52,4628.67,678.85,Wallet,Pending,13.68,7.47,542.21,Eve
TXN00509,01-01-2023,CUST4259,Enterprise,East,Germany,Furniture,Table,4,80.5,322,203.31,118.69,UPI,Overdue,15.91,6.84,92.98,Frank
TXN00510,04-08-2023,CUST1618,Consumer,West,India,Electronics,Smartwatch,4,52.52,210.08,140.98,69.1,UPI,Pending,2.49,9.76,60.8,Bob
TXN00511,21-01-2023,CUST3431,Enterprise,East,UK,Office Supplies,Pen,17,446.58,7591.86,5852.18,1739.68,Credit Card,Overdue,19.83,7.13,1295.26,Diana
TXN00512,25-06-2023,CUST1237,Corporate,East,India,Office Supplies,Notebook,7,74.59,522.13,452.22,69.91,UPI,Overdue,4.47,16.14,56.01,Bob
TXN00513,24-05-2023,CUST6507,Enterprise,North,UK,Furniture,Cabinet,12,162.08,1944.96,1611.67,333.29,UPI,Pending,18.81,17.39,223.54,Bob
TXN00514,17-05-2023,CUST5067,Enterprise,South,India,Furniture,Chair,18,363.32,6539.76,4428.37,2111.39,UPI,Paid,13.61,8.89,1661.87,Bob
TXN00515,21-06-2023,CUST1719,SMB,South,UK,Office Supplies,Notebook,10,62.65,626.5,379.08,247.42,UPI,Pending,5.39,15.66,197.43,Alice
TXN00516,09-11-2023,CUST8141,Consumer,West,UK,Furniture,Chair,5,51.14,255.7,212.49,43.21,Cash,Pending,19.77,9.48,31.38,Bob
TXN00517,01-02-2023,CUST8456,Corporate,East,USA,Furniture,Desk,3,109.84,329.52,223.48,106.04,Credit Card,Pending,7.99,10.45,87.37,Diana
TXN00518,25-01-2023,CUST2164,SMB,West,UK,Office Supplies,Stapler,9,19.08,171.72,110.43,61.29,Wallet,Overdue,11.62,17.07,44.92,Bob
TXN00519,29-11-2023,CUST2645,Consumer,South,USA,Furniture,Desk,11,186.8,2054.8,1696.97,357.83,Net Banking,Paid,0.69,13.25,308.28,Eve
TXN00520,17-07-2023,CUST1810,Enterprise,South,India,Furniture,Desk,17,360.33,6125.61,4132.58,1993.03,UPI,Pending,3.09,13.15,1677.46,Diana
TXN00521,15-02-2023,CUST5651,Corporate,North,UK,Furniture,Table,11,370.66,4077.26,2837.79,1239.47,UPI,Paid,19.18,7.5,926.61,Alice
TXN00522,02-10-2023,CUST5868,SMB,East,Germany,Office Supplies,Stapler,8,319.74,2557.92,1868.79,689.13,Net Banking,Pending,0.15,10.49,615.92,Alice
TXN00523,16-10-2023,CUST9146,Consumer,East,India,Office Supplies,Envelope,7,298.33,2088.31,1385.03,703.28,Cash,Pending,12.56,15.79,517.85,Bob
TXN00524,13-05-2023,CUST4022,Consumer,West,India,Office Supplies,Stapler,1,249.07,249.07,164.7,84.37,UPI,Paid,19.91,11.24,59.98,Alice
TXN00525,29-08-2023,CUST2392,Corporate,South,USA,Furniture,Table,18,297.26,5350.68,4000.76,1349.92,UPI,Paid,9.28,8.2,1124.23,Frank
TXN00526,30-05-2023,CUST5869,Corporate,East,Germany,Office Supplies,Notebook,19,73.4,1394.6,994,400.6,UPI,Paid,12.46,10.81,312.78,Eve
TXN00527,02-07-2023,CUST1250,Consumer,East,Germany,Furniture,Chair,13,467.45,6076.85,5346.3,730.55,Net Banking,Pending,7.64,5.37,638.5,Charlie
TXN00528,22-11-2023,CUST9895,Consumer,East,UK,Furniture,Cabinet,9,95.64,860.76,683.8,176.96,Net Banking,Paid,14.35,15.1,128.68,Charlie
TXN00529,02-04-2023,CUST6694,Consumer,South,Germany,Electronics,Smartphone,2,22.09,44.18,31.9,12.28,Net Banking,Pending,14.65,13.9,9.02,Frank
TXN00530,29-01-2023,CUST2013,SMB,West,UK,Furniture,Chair,11,189.4,2083.4,1314.82,768.58,Net Banking,Pending,5.38,17.97,596.55,Charlie
TXN00531,20-08-2023,CUST8961,Consumer,East,USA,Furniture,Desk,16,31.98,511.68,402.57,109.11,UPI,Pending,7.37,15.01,85.9,Alice
TXN00532,17-11-2023,CUST2428,SMB,South,UK,Furniture,Cabinet,12,247.1,2965.2,2577.53,387.67,Net Banking,Pending,18.73,15.73,265.5,Diana
TXN00533,05-09-2023,CUST3349,Corporate,East,USA,Electronics,Smartphone,11,99.62,1095.82,844.04,251.78,UPI,Overdue,11.52,13.39,192.95,Eve
TXN00534,25-04-2023,CUST7363,Enterprise,East,UK,Office Supplies,Pen,2,353.67,707.34,427.45,279.89,UPI,Overdue,11.99,9.44,223.08,Diana
TXN00535,07-12-2023,CUST8422,Consumer,South,Germany,Furniture,Chair,2,385.12,770.24,510.71,259.53,Credit Card,Paid,16.38,11.97,191.04,Eve
TXN00536,13-01-2023,CUST8727,Consumer,North,UK,Office Supplies,Envelope,5,296.62,1483.1,1008.31,474.79,Credit Card,Overdue,2.39,13.09,402.78,Diana
TXN00537,10-03-2023,CUST4543,Enterprise,South,India,Furniture,Desk,16,53.84,861.44,624.88,236.56,Cash,Pending,17.12,6.29,183.73,Frank
TXN00538,04-08-2023,CUST5975,SMB,West,India,Furniture,Cabinet,18,315.34,5676.12,4012,1664.12,UPI,Overdue,4.67,13.31,1375.26,Frank
TXN00539,27-07-2023,CUST4401,Enterprise,South,India,Furniture,Cabinet,4,300.85,1203.4,767.93,435.47,Net Banking,Pending,14.01,14.87,318.78,Frank
TXN00540,20-03-2023,CUST9624,Consumer,North,India,Electronics,Tablet,11,475.64,5232.04,3980.05,1251.99,Wallet,Pending,16.96,11.41,921.03,Eve
TXN00541,31-05-2023,CUST7944,SMB,West,USA,Electronics,Smartphone,17,459.71,7815.07,6818.68,996.39,Cash,Pending,6.68,6.39,870.41,Bob
TXN00542,10-12-2023,CUST6972,SMB,East,Germany,Furniture,Chair,17,27.23,462.91,322.62,140.29,UPI,Pending,7.13,10.81,116.2,Bob
TXN00543,16-08-2023,CUST8151,Consumer,West,India,Furniture,Desk,2,47.54,95.08,75.99,19.09,Net Banking,Pending,5.72,14.4,15.41,Eve
TXN00544,17-07-2023,CUST3860,Corporate,East,UK,Electronics,Laptop,14,344.83,4827.62,3162.43,1665.19,UPI,Overdue,6.38,16.78,1297.36,Bob
TXN00545,12-08-2023,CUST4513,Enterprise,West,India,Office Supplies,Notebook,18,72.34,1302.12,1138.58,163.54,Credit Card,Overdue,19.78,8.45,120.11,Bob
TXN00546,27-03-2023,CUST6021,Consumer,West,UK,Office Supplies,Stapler,11,403.11,4434.21,3707.07,727.14,Wallet,Pending,6,6.97,635.87,Charlie
TXN00547,11-04-2023,CUST3510,Consumer,South,UK,Furniture,Desk,2,314.07,628.14,497.18,130.96,UPI,Pending,12.75,15.42,96.64,Charlie
TXN00548,13-07-2023,CUST9314,Enterprise,North,UK,Electronics,Laptop,18,23.46,422.28,304.5,117.78,Credit Card,Overdue,3.5,13.74,98.04,Charlie
TXN00549,30-06-2023,CUST8095,Enterprise,East,UK,Electronics,Smartphone,10,364.43,3644.3,2335.33,1308.97,Cash,Pending,14.6,16.55,932.85,Diana
TXN00550,30-11-2023,CUST9712,Consumer,East,UK,Electronics,Smartphone,18,35.88,645.84,508.76,137.08,Credit Card,Overdue,3.19,16.51,110.8,Frank
TXN00551,08-03-2023,CUST5491,Enterprise,West,India,Furniture,Table,15,300.81,4512.15,2991.71,1520.44,Wallet,Pending,0.44,15.44,1280.03,Frank
TXN00552,22-11-2023,CUST6463,Corporate,East,USA,Electronics,Smartwatch,6,393.55,2361.3,2080.88,280.42,Net Banking,Pending,3.12,8.16,249.5,Diana
TXN00553,28-11-2023,CUST6432,SMB,West,Germany,Office Supplies,Stapler,2,265.64,531.28,360.63,170.65,Wallet,Paid,18.53,11.29,123.33,Frank
TXN00554,08-08-2023,CUST3327,Enterprise,South,USA,Electronics,Smartphone,8,129.33,1034.64,909.96,124.68,Credit Card,Paid,5.36,11.76,104.12,Bob
TXN00555,20-10-2023,CUST4078,SMB,West,Germany,Office Supplies,Notebook,7,61.84,432.88,341.31,91.57,UPI,Pending,19.72,15.15,62.38,Alice
TXN00556,07-01-2023,CUST2220,SMB,West,UK,Office Supplies,Notebook,19,325.66,6187.54,4920.44,1267.1,Net Banking,Overdue,17.88,16.96,864.07,Frank
TXN00557,17-10-2023,CUST6993,SMB,South,India,Office Supplies,Notebook,9,91.73,825.57,692.84,132.73,Wallet,Pending,1.72,11.03,116.06,Charlie
TXN00558,14-04-2023,CUST6193,SMB,West,UK,Office Supplies,Stapler,15,495.47,7432.05,6427.59,1004.46,Net Banking,Pending,10.39,7.48,832.77,Bob
TXN00559,15-09-2023,CUST4845,SMB,East,Germany,Electronics,Tablet,2,464.9,929.8,576.19,353.61,Credit Card,Pending,11.82,13.49,269.75,Eve
TXN00560,03-09-2023,CUST2888,SMB,South,Germany,Office Supplies,Envelope,13,285.7,3714.1,3077.71,636.39,Net Banking,Paid,8.89,6.84,540.16,Alice
TXN00561,21-09-2023,CUST8777,Consumer,West,UK,Office Supplies,Notebook,7,361.76,2532.32,2273.49,258.83,UPI,Paid,5.88,13.74,210.14,Frank
TXN00562,01-06-2023,CUST2325,Corporate,East,Germany,Office Supplies,Stapler,3,391.18,1173.54,838.74,334.8,Cash,Overdue,0.27,9.72,301.44,Diana
TXN00563,30-09-2023,CUST4232,SMB,South,Germany,Furniture,Desk,9,177.67,1599.03,1052.7,546.33,Cash,Paid,6.29,6.1,480.74,Frank
TXN00564,05-09-2023,CUST5210,Consumer,North,India,Electronics,Tablet,14,226.74,3174.36,2541.4,632.96,Credit Card,Overdue,13.65,16.33,457.31,Alice
TXN00565,26-06-2023,CUST2469,Corporate,West,UK,Electronics,Laptop,14,374.93,5249.02,3414.34,1834.68,Wallet,Paid,5.73,8.22,1587.38,Eve
TXN00566,29-06-2023,CUST6534,Corporate,East,UK,Office Supplies,Notebook,11,351.95,3871.45,2634.43,1237.02,Net Banking,Overdue,10.36,5.49,1047.99,Bob
TXN00567,03-03-2023,CUST5335,Corporate,West,India,Electronics,Laptop,13,162.49,2112.37,1399.9,712.47,Credit Card,Paid,10.83,13.18,551.58,Bob
TXN00568,11-10-2023,CUST4994,SMB,East,Germany,Office Supplies,Pen,10,335.37,3353.7,2352.66,1001.04,Net Banking,Paid,0.79,14.64,847.74,Eve
TXN00569,28-08-2023,CUST7009,SMB,South,India,Electronics,Smartwatch,11,23.64,260.04,175.27,84.77,Net Banking,Pending,14.85,8.64,65.95,Bob
TXN00570,27-03-2023,CUST1391,Consumer,West,UK,Electronics,Laptop,17,495.41,8421.97,5755.3,2666.67,Net Banking,Overdue,18.37,10.72,1943.45,Charlie
TXN00571,11-09-2023,CUST4548,Corporate,West,Germany,Electronics,Smartwatch,19,266.13,5056.47,3069.67,1986.8,Cash,Paid,18.81,5.62,1522.43,Diana
TXN00572,28-11-2023,CUST5598,Consumer,East,India,Office Supplies,Notebook,16,198.92,3182.72,2783.69,399.03,UPI,Overdue,10.1,17.85,294.7,Charlie
TXN00573,26-04-2023,CUST1225,Corporate,West,USA,Electronics,Laptop,5,474.31,2371.55,1968.52,403.03,UPI,Pending,14.7,8.28,315.32,Alice
TXN00574,28-11-2023,CUST9795,Corporate,East,Germany,Electronics,Tablet,9,477.67,4299.03,3706.84,592.19,Net Banking,Overdue,3.96,6.87,529.67,Bob
TXN00575,27-11-2023,CUST2909,Enterprise,North,UK,Office Supplies,Notebook,12,422.14,5065.68,4554.32,511.36,Credit Card,Pending,6.41,16.79,398.23,Frank
TXN00576,08-07-2023,CUST9101,Enterprise,South,India,Furniture,Chair,10,248.51,2485.1,2014.66,470.44,Cash,Overdue,1.41,17.14,384.31,Diana
TXN00577,10-07-2023,CUST6791,Corporate,East,USA,Furniture,Cabinet,9,359.84,3238.56,2841.5,397.06,Cash,Paid,2.34,11.87,341.74,Eve
TXN00578,09-02-2023,CUST5418,Corporate,North,UK,Office Supplies,Stapler,6,65.07,390.42,265.7,124.72,Wallet,Overdue,8.49,14.29,97.82,Diana
TXN00579,25-08-2023,CUST1877,SMB,North,India,Electronics,Smartphone,7,118.67,830.69,692.91,137.78,Credit Card,Overdue,9.49,5.13,118.31,Diana
TXN00580,04-02-2023,CUST5542,Enterprise,West,Germany,Electronics,Smartphone,19,344.76,6550.44,4033.1,2517.34,Credit Card,Pending,15.98,11.61,1869.51,Frank
TXN00581,31-01-2023,CUST7017,SMB,East,India,Office Supplies,Notebook,7,317.38,2221.66,1647.38,574.28,Cash,Overdue,1.33,17.98,464.76,Diana
TXN00582,04-05-2023,CUST4602,SMB,South,Germany,Electronics,Smartphone,2,123.98,247.96,157.37,90.59,Cash,Pending,1.51,8.25,81.86,Frank
TXN00583,29-12-2023,CUST4740,SMB,East,USA,Office Supplies,Envelope,6,404.43,2426.58,2160.14,266.44,Wallet,Pending,9.9,6.12,225.37,Alice
TXN00584,25-04-2023,CUST4845,Corporate,South,Germany,Office Supplies,Pen,1,265.7,265.7,206.1,59.6,Wallet,Overdue,15.22,14.27,43.32,Charlie
TXN00585,03-04-2023,CUST3979,Consumer,South,India,Electronics,Laptop,2,292.7,585.4,378.43,206.97,Wallet,Pending,13.94,12.28,156.25,Eve
TXN00586,30-03-2023,CUST1665,SMB,East,Germany,Electronics,Laptop,4,322.04,1288.16,1149.59,138.57,Wallet,Paid,7.41,12.4,112.39,Alice
TXN00587,02-10-2023,CUST8233,SMB,South,Germany,Furniture,Table,14,176.45,2470.3,2015.04,455.26,Cash,Pending,5,9.63,390.85,Frank
TXN00588,01-06-2023,CUST9002,SMB,East,UK,Electronics,Laptop,3,143.43,430.29,273.34,156.95,Wallet,Paid,18.04,10.8,114.74,Eve
TXN00589,26-02-2023,CUST9022,Enterprise,West,UK,Electronics,Smartphone,2,67.21,134.42,85.86,48.56,Wallet,Overdue,3.91,6.13,43.8,Alice
TXN00590,25-08-2023,CUST1804,Corporate,North,USA,Furniture,Table,9,107.84,970.56,690.44,280.12,UPI,Overdue,6.11,11.82,231.92,Frank
TXN00591,03-09-2023,CUST4264,Enterprise,South,Germany,Furniture,Desk,6,349.51,2097.06,1607.94,489.12,Net Banking,Overdue,13.32,11.82,373.86,Bob
TXN00592,03-07-2023,CUST6783,Consumer,West,UK,Office Supplies,Pen,9,209.47,1885.23,1514.41,370.82,Net Banking,Overdue,9.89,16.63,278.58,Charlie
TXN00593,28-09-2023,CUST9795,Corporate,South,UK,Electronics,Laptop,18,53.5,963,827.7,135.3,Wallet,Paid,3.57,8.11,119.89,Bob
TXN00594,12-02-2023,CUST8833,SMB,South,USA,Furniture,Chair,11,284.26,3126.86,2212.88,913.98,Net Banking,Pending,7.76,15.35,713.65,Eve
TXN00595,29-03-2023,CUST1789,Enterprise,South,India,Furniture,Table,1,326.72,326.72,281.63,45.09,Net Banking,Overdue,11.43,12.9,34.78,Eve
TXN00596,01-06-2023,CUST7581,Corporate,South,Germany,Furniture,Table,1,124.26,124.26,106.78,17.48,Net Banking,Paid,13.88,5.21,14.27,Bob
TXN00597,12-10-2023,CUST3986,SMB,West,USA,Office Supplies,Notebook,14,213.48,2988.72,2047.47,941.25,UPI,Pending,13.24,9.62,738.07,Bob
TXN00598,16-04-2023,CUST4201,Consumer,South,Germany,Office Supplies,Stapler,9,209.14,1882.26,1610.04,272.22,Credit Card,Paid,5.34,8.18,236.6,Diana
TXN00599,17-06-2023,CUST1556,Enterprise,North,India,Furniture,Table,12,73.92,887.04,535.57,351.47,Net Banking,Pending,4.87,11.09,297.27,Alice
TXN00600,06-02-2023,CUST1486,SMB,South,India,Electronics,Smartphone,8,53.95,431.6,383.46,48.14,Wallet,Pending,0.22,10.42,43.03,Diana
TXN00601,06-02-2023,CUST3691,Consumer,North,India,Furniture,Chair,2,79.99,159.98,132.67,27.31,Credit Card,Overdue,17.24,11.2,20.07,Alice
TXN00602,11-02-2023,CUST3440,Enterprise,East,UK,Office Supplies,Pen,5,150.83,754.15,578.71,175.44,Credit Card,Overdue,1.73,5.02,163.75,Alice
TXN00603,15-04-2023,CUST4262,Consumer,West,India,Electronics,Smartphone,19,304.89,5792.91,3587.84,2205.07,UPI,Paid,10.88,12.28,1723.84,Diana
TXN00604,02-09-2023,CUST2689,Enterprise,West,India,Furniture,Desk,12,220.62,2647.44,1816.61,830.83,UPI,Paid,9.07,17.86,620.55,Bob
TXN00605,16-06-2023,CUST3001,Consumer,East,India,Electronics,Tablet,4,144.46,577.84,416.05,161.79,Credit Card,Pending,16.1,16.06,113.94,Bob
TXN00606,19-08-2023,CUST9974,Consumer,West,UK,Office Supplies,Envelope,13,58.04,754.52,571.96,182.56,Cash,Pending,2.21,7.85,164.51,Charlie
TXN00607,13-11-2023,CUST3170,Enterprise,East,India,Office Supplies,Pen,10,413.89,4138.9,3184.69,954.21,UPI,Paid,2,5.71,881.73,Charlie
TXN00608,20-01-2023,CUST1968,Corporate,North,India,Furniture,Table,3,357.79,1073.37,799.3,274.07,UPI,Pending,19.5,17.56,181.88,Frank
TXN00609,30-08-2023,CUST4201,Corporate,South,Germany,Furniture,Desk,12,481.48,5777.76,3969.19,1808.57,UPI,Paid,7.75,9.2,1514.91,Bob
TXN00610,15-02-2023,CUST4185,SMB,East,USA,Office Supplies,Stapler,11,484.33,5327.63,4658.61,669.02,Credit Card,Pending,2.42,6.11,612.94,Alice
TXN00611,25-04-2023,CUST7902,Enterprise,North,India,Furniture,Table,4,121.11,484.44,426.04,58.4,Credit Card,Overdue,15.63,5.25,46.69,Eve
TXN00612,27-11-2023,CUST5047,Corporate,North,Germany,Office Supplies,Envelope,7,45.23,316.61,276.31,40.3,Net Banking,Overdue,1.55,11.92,34.95,Eve
TXN00613,05-08-2023,CUST9001,Corporate,West,India,Electronics,Tablet,9,50.63,455.67,358.16,97.51,UPI,Overdue,8.69,7.51,82.35,Frank
TXN00614,17-06-2023,CUST7521,Enterprise,North,India,Electronics,Smartphone,10,167.63,1676.3,1239.87,436.43,UPI,Overdue,18.63,7.69,327.81,Eve
TXN00615,12-06-2023,CUST9641,SMB,North,India,Office Supplies,Pen,18,419.1,7543.8,6236.96,1306.84,Credit Card,Pending,2.23,6.5,1194.65,Bob
TXN00616,08-05-2023,CUST9444,SMB,West,Germany,Office Supplies,Stapler,3,384.98,1154.94,816.4,338.54,Wallet,Paid,16.02,9.9,256.16,Frank
TXN00617,14-06-2023,CUST7111,SMB,West,UK,Electronics,Tablet,14,94.65,1325.1,945.87,379.23,Net Banking,Pending,8.24,17.15,288.3,Charlie
TXN00618,01-08-2023,CUST9627,Enterprise,West,Germany,Office Supplies,Pen,9,197.3,1775.7,1215.53,560.17,UPI,Pending,13.08,11.65,430.18,Bob
TXN00619,02-10-2023,CUST8024,Consumer,North,USA,Electronics,Laptop,10,381.02,3810.2,2635.49,1174.71,Credit Card,Paid,10.75,5.06,995.38,Alice
TXN00620,01-06-2023,CUST8325,Corporate,North,USA,Office Supplies,Stapler,16,397.38,6358.08,4278.25,2079.83,Net Banking,Overdue,9.36,16.54,1573.35,Frank
TXN00621,28-02-2023,CUST6108,Consumer,East,USA,Office Supplies,Pen,19,166.33,3160.27,2814.82,345.45,Wallet,Overdue,17.41,10.48,255.41,Frank
TXN00622,04-04-2023,CUST3877,SMB,East,UK,Furniture,Table,6,324.89,1949.34,1666.59,282.75,Wallet,Overdue,3.35,9.93,246.14,Diana
TXN00623,29-03-2023,CUST9853,Enterprise,North,Germany,Electronics,Laptop,9,422.84,3805.56,2629.5,1176.06,Cash,Paid,16.1,9.8,890.02,Eve
TXN00624,26-04-2023,CUST6902,Consumer,South,UK,Furniture,Table,14,449.18,6288.52,4536.21,1752.31,UPI,Overdue,14.12,15.67,1269.07,Alice
TXN00625,07-08-2023,CUST5890,SMB,North,India,Office Supplies,Stapler,15,271.44,4071.6,2443.25,1628.35,Wallet,Pending,4.16,8.26,1431.7,Bob
TXN00626,10-02-2023,CUST3689,SMB,East,UK,Electronics,Smartwatch,9,452.25,4070.25,2531.66,1538.59,Wallet,Paid,11.01,15.62,1155.32,Charlie
TXN00627,21-05-2023,CUST6799,SMB,North,UK,Office Supplies,Envelope,14,312.27,4371.78,2626.89,1744.89,Net Banking,Paid,5.69,12.62,1437.93,Alice
TXN00628,31-12-2023,CUST7507,SMB,West,USA,Furniture,Table,12,85.31,1023.72,879.26,144.46,Credit Card,Paid,7.9,13.4,115.22,Frank
TXN00629,02-11-2023,CUST2725,SMB,North,UK,Electronics,Laptop,1,76.39,76.39,56.09,20.3,Cash,Paid,6.05,11.08,16.96,Alice
TXN00630,28-04-2023,CUST4677,Corporate,West,India,Furniture,Table,14,450.81,6311.34,5511.36,799.98,UPI,Overdue,13.54,15.12,587.08,Charlie
TXN00631,13-03-2023,CUST2306,Corporate,East,UK,Electronics,Smartwatch,4,486.75,1947,1297.55,649.45,Cash,Paid,1.17,16.98,532.87,Alice
TXN00632,12-12-2023,CUST2695,Enterprise,East,India,Furniture,Desk,19,19,361,287.43,73.57,Net Banking,Pending,6.2,6.12,64.79,Diana
TXN00633,14-03-2023,CUST8195,Consumer,North,UK,Furniture,Cabinet,5,419.43,2097.15,1285.76,811.39,Credit Card,Pending,0.18,7.62,748.21,Diana
TXN00634,26-11-2023,CUST4406,SMB,East,USA,Electronics,Laptop,10,441.93,4419.3,3202.99,1216.31,Cash,Overdue,2.1,13.95,1024.66,Eve
TXN00635,04-11-2023,CUST7475,Enterprise,East,India,Office Supplies,Notebook,13,70.02,910.26,691.99,218.27,Net Banking,Pending,1.65,14.95,182.58,Frank
TXN00636,26-02-2023,CUST8741,Corporate,East,USA,Office Supplies,Notebook,8,338.94,2711.52,1758.84,952.68,UPI,Overdue,17.34,13.14,684.01,Alice
TXN00637,26-09-2023,CUST5793,SMB,East,India,Electronics,Smartwatch,2,467.46,934.92,762.88,172.04,Cash,Paid,12.36,15.01,128.14,Alice
TXN00638,11-08-2023,CUST1117,Corporate,West,UK,Furniture,Cabinet,11,166.04,1826.44,1496.36,330.08,Credit Card,Paid,14.74,5.91,264.79,Bob
TXN00639,02-04-2023,CUST6756,SMB,East,India,Office Supplies,Pen,6,380.55,2283.3,1558.99,724.31,Cash,Paid,16.36,9.5,548.26,Eve
TXN00640,07-08-2023,CUST8378,Enterprise,South,India,Furniture,Desk,18,113.16,2036.88,1528.54,508.34,Credit Card,Paid,15.6,15.03,364.55,Bob
TXN00641,19-11-2023,CUST4182,Corporate,North,India,Electronics,Laptop,8,284.35,2274.8,1696.82,577.98,Credit Card,Paid,16.2,16.53,404.28,Diana
TXN00642,24-10-2023,CUST8986,SMB,West,USA,Furniture,Cabinet,15,76.4,1146,865.83,280.17,Credit Card,Paid,5.87,11.38,233.71,Charlie
TXN00643,14-10-2023,CUST2785,SMB,West,USA,Electronics,Tablet,16,44.92,718.72,615.42,103.3,Credit Card,Overdue,11.31,14.29,78.52,Diana
TXN00644,23-11-2023,CUST1986,SMB,North,UK,Furniture,Chair,11,274.97,3024.67,2693.14,331.53,Wallet,Paid,17.19,6.43,256.89,Frank
TXN00645,01-10-2023,CUST4081,Consumer,East,UK,Electronics,Tablet,14,334.33,4680.62,3417.86,1262.76,Wallet,Pending,13.91,15.73,916.11,Frank
TXN00646,01-04-2023,CUST7310,SMB,East,USA,Electronics,Smartwatch,4,428.16,1712.64,1497.36,215.28,UPI,Pending,18.08,9.17,160.19,Frank
TXN00647,03-12-2023,CUST4747,Enterprise,East,USA,Electronics,Smartphone,9,135.58,1220.22,801.84,418.38,Cash,Pending,16.12,6.03,329.78,Charlie
TXN00648,08-05-2023,CUST5537,Enterprise,West,USA,Office Supplies,Notebook,16,45.15,722.4,576.45,145.95,Cash,Paid,15.17,12.88,107.86,Frank
TXN00649,25-01-2023,CUST9652,SMB,West,India,Electronics,Tablet,9,256.99,2312.91,1765.82,547.09,Credit Card,Overdue,11.1,9.43,440.5,Frank
TXN00650,30-03-2023,CUST8616,Consumer,North,Germany,Furniture,Table,3,87.67,263.01,196.27,66.74,Cash,Pending,12.79,6.68,54.32,Diana
TXN00651,02-03-2023,CUST5939,Enterprise,West,USA,Office Supplies,Stapler,18,396.75,7141.5,4351.77,2789.73,UPI,Overdue,15.41,8.43,2160.9,Diana
TXN00652,18-08-2023,CUST9983,Consumer,West,USA,Furniture,Table,1,167.16,167.16,143.81,23.35,Wallet,Paid,12.15,10.23,18.41,Frank
TXN00653,03-11-2023,CUST3108,Corporate,East,UK,Furniture,Cabinet,9,102.31,920.79,568.01,352.78,Cash,Pending,19.86,15.19,239.77,Diana
